142	22.8119	21.2304	24.1334
10	21.4552	8.5267	24.1495
102	11.1821	3.0005	24.1887
379	1.56096	5.72296	24.1986
259	8.15793	12.5964	24.2011
517	19.3989	2.461	24.2028
186	2.70226	18.4484	24.2427
267	7.78532	14.9194	24.2615
450	21.8867	1.4098	24.3413
82	8.33033	17.6237	24.3538
535	22.1561	11.3406	24.3623
605	2.60351	11.2172	24.3764
860	4.00305	6.08324	24.4002
531	16.9577	21.4073	24.4193
45	5.69926	17.7759	24.4254
473	6.48823	5.08293	24.4413
443	0.48749	15.7616	24.4654
359	12.965	8.73021	24.4903
220	11.5999	21.4527	24.5193
254	4.54353	21.0259	24.5892
421	6.5587	23.5507	24.6336
772	9.87831	10.7825	24.6595
285	18.5136	4.87269	24.72
375	22.6246	4.82854	24.7393
831	24.3035	24.1918	24.7446
686	19.0871	19.9541	24.7568
592	16.4176	2.54288	24.7613
445	15.0674	14.1992	24.8895
324	13.5403	4.11577	24.9268
249	11.5852	6.20244	24.9551
604	5.6006	15.1174	24.9781
505	2.87286	23.613	24.985
